URL,Title,Brand,Price,Num of Ratings,Scores,Reviews,product_id,Answered Qs
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging, None",Infinix__,47499,93,4.8,"""Recently acquired the Infinix Note 30 – impressed with its overall performance. The shipment exceeded expected delivery time, though there was a color discrepancy (ordered black, received gray). Will share detailed performance feedback after more use. Appreciate Daraz team for their service.""\n,  Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8\n,  موبائل زبردست ہے اور بہت ہی مناسب قیمت میں ملا ہے ۔ 8 جی بی 256 جی بی میں یہ بیسٹ آپشن ہے ۔ اور سیلر بھائی نے بہت ہی تعاون کیا ۔ ہر چیز بہت بہترین طریقے سے واضح کی۔ باقاعدہ آن لائن وارنٹی بھی چیک کروائی گئی۔ جو دوست بھی لینا چاہئیں ضرور لیں انشاء اللہ نا امید نہیں ہوں گے اور انشاء اللہ اچھی چیز ملے گی۔ آرڈر کرنے کے تیسرے دن موبائل گھر پہنچ گیا ماشاءاللہ بہت ہی عمدہ سروس ۔ اللہ سبحانہ وتعالی جزائے خیر عطا فرمائیں آمین\n,  thankyou Alhamdulillah trading co for delivering phone fast and on time. they delivered box packed genuine product. businesses like Alhamdulillah trading co are reason to trust ecommerce. keep up the good work. looking forward to do business again.\n,  Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.\n,  Asslaam u Alaikum & Thanks to seller after my order I received phone in 50/- Hrs very fast service of Daraz & Seller.I got phone in genuine condition.God bless u Brother\n,  very nice mobile infnix Note 30 quality is amazing colour osam Thanks draz\n,  appreciation for Daraz and seller.. placed order and recieved in less than 24 hrs.. fast and safe delivery.. thumbs up 👍\n,  very good phone in this budget. very sleek design, good battery , graphics and performance.\n",73fe8abf-5635-4017-997c-0913d72e808e,189
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Infinix Hot 30 , 8GB RAM 128GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery, None",Infinix,36499,127,4.9,"1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.\n,  بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں\n,  I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want\n,  I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want\n,  بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں\n, "" Product was delivered within two days, Alhamdolillah I received the same phone as they promised. I was worried about the delivery of the product but the seller was very cooperative. Thankyou again. I am unable to share my phones pictures because i captured them from my old phone, and unfortunately its battery is dead, (the reason i bought this phone). I would definitely recommend people to buy from AlhamdoLillah Traders Co. They are trusted 😃, From: Dera Ismail Khan.\n"", "" Trusted Vendor, Responsive.. well packed received in a very good condition.. a Very beautiful Mobile phone, havent used yet but Hope it would work great... thanks Seller\n"",  I Give 5 Star Rating on this product. The seller is very cooperative, honest, friendly and has fast delivery service. Give me the original product. same as show in add. Thanks seller and thanks Daraz.\n,  So i ordered white color accidentally but mene seller ko chat me kh dia k mugha green chahiya and he said ok but seller ne bhi galti se white bhj dia. Jb mugha deliver hua to mene unse contact kia and unho ne mugha replace krna ki offer ki k ap is shop pr ja kr clr change krwa le. Amazing after sales. And the product i got is genuine box packed.\n",5b0cfb0c-7454-4846-bd9c-7c0c113696c9,167
https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4,Samsung A14 4/128,Samsung,50999,156,4.7,"Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz\n,  mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n,  Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥\n,  mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n, "" The Samsung A14 is a solid choice for those seeking a budget-friendly smartphone. With 4GB of RAM and 128GB of storage, it handles daily tasks with ease and provides ample space for apps and media. The devices performance is snappy, and it runs apps smoothly. The camera quality is good for the price range, and the battery life is impressive. If youre looking for a reliable smartphone with a balance of performance and storage, the Samsung A14 wont disappoint.\n"",  AoA Main daraz sy phly bhi orders krta hun but is order py mujy bohat kushi hui ha kun k ya order mujy diy gy time sy phly hi mill gya. Main is sy kush hua aor time py mari zarort puri ho gai aor mujy zada wait ni krna para. Product bhi theak ha.same as company paking. Thanks Allah Hafiz\n,  Original product Box packed - Thanks Daraz ❤️🥀\n,  V Goood\n,  same as described original phone hai. aur colour b same bejhi hai thanks seler and daraz.\n",92aa2d7a-2ccb-4b7a-bad3-516dcf993900,0
https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4,itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,itel,22399,73,4.6,"Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.\n,  Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller\n,  UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM\n,  very nice good quality mobile average price rom 128GB\n,  very good seller original product\n,  zaberdast 10/10\n,  Seller product and service is OK, well packed, but itel company quality is not competitive to its other sister concerns Tecno etc, especially cam result. Software version is 12 standard but starting boot logo shows go edition (serious mistake from professional company level) which confused me. Overall Good.\n,  Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller\n,  I am very happy to receive my ordered Mobile phone, which has arrived safe and sound.\n",6c4488ab-f81f-49d0-86a9-77761f4471c8,0
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging, None",Redmi,28999,62,4.7,"received Original Product of Redme... Seller Response Very Good and Early. Satisfied 👍\n,  Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan.\n,  excellent.. thanks for delivering in quick time\n,  I request for mint color in chat but received blue other wise good reasonable price\n,  delivery & products quality is very good I recommend to any one who interested\n,  MashAllah nice mobile\n,  bhot acha mobile received hoa Hai\n,  gorgeous phone. Better than anticipated\n,  bht achi cheez bheji hy in time jo color btaya wo he send kiya thanks\n",d793a12c-25cb-4ecd-925c-ea6862d7ed49,46
https://www.daraz.pk/products/20-8gb-8gb-256gb-5000-mah-i428986336-s2045897546.html?spm=a2a0e.searchlist.sku.2.6edd7753ns2Msv&search=1,"TECNO CAMON 20 - 8GB+8GB RAM 256GB ROM - 5000 mAh Battery, None",TECNO,47000,2,5,"waqt se pehly Dilevry hogai. mob b new he. jazakallah dear\n,  waqt se pehly Dilevry hogai. mob b new he. jazakallah dear\n,  waqt se pehly Dilevry hogai. mob b new he. jazakallah dear\n",6da5dd1b-7045-41dc-aa6d-0e0c964fe91a,20
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Xiaomi 13T (12GB-256GB) PTA Approved With Official 1 Year Warranty, None",Xiaomi,169999,37,4.6,""" I got my parcel timely Im satisfied with my purchase. I bought it in official price before 11.11 but DRAZ didnt send any gift with mobile which is normal with a newly launched mobile. I expect Draz will give me gift. missing my gift 😔🎁🎁🎁\n"", "" order placed on 15th and received today (21.09.23) daraz should work on speedy delivery. packing was good. the box was sealed packed and includes a mobile, a transparent cover, sim eject pin, cable and a 67w charger. trusted supplier. the only week point of the seller is that it doesnt reply instantly. takes too much time for reply even replied after 2 to 3 days. any ways .... thanks to daraz and the supplier. Happy yo receive my order.\n"",  Genuine and Excellent Product. Loved the fast delivery and the mobile itself. Thanks #11.11 got it on discount. will recommend the seller and Daraz to others for quality and speed. Excellent Packing as well, Package packed in bubble wrap and was originally a sealed pin pack box. All accessories included, only handsfree missing by the company...😭 Other than that The feel of the mobile is amazing, is light weight and fast... Applied 144hz from get go. Was a lovely experience by Daraz. Thanks!\n, "" Really liked the phone. Bought it in 11.11 sale. its display, speed and overall performance is amazing. And obviously for camera just one word its awesome. delivered in 3 4 days. Trusted seller. Highly recommended this phone if you have budget of 150k\n"",  A very nice Xiaomi 13T model I am buying a Daraz 11.11 sale.\n, "" Sharing my review after 1 day use. So far so good. Delivery was a bit late and packing was not perfect but product was not damaged. Ill edit the review 7 day use.\n"",  Same as shown in the picture and cheaper from the local market.\n,  As described and timely delivered. Genuine product with all seals were intact when received.\n,  Excellent Product Quality,, Original Product And Charger,, Highly Recommended.\n",595f3199-e4b0-4ee0-8040-11413bca76f2,34
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi 12C - 6.71"" Inch Display - 4GB RAM, None",Redmi,25990,64,4.4,"Mobile was repacked there was no company seal when i confirmed from MI service center they confirm that mobile was Repacked and was Activated 11 days before purchasing date and this shop owner have Assured me and other customers that mobile is not repacked and you will activate for the first time they lied and they are selling the product at increased price from official price but we have comprised on price that they will give us seal pack product but they scammed us and given us a repacked product which was activated before Purchasing.\n,  Nice mobile delivery in time thanks for seller\n,  thank you draz and thank you seller bohat Acha mobile Hy or same colour Jo order Kia tha bohat Acha seller Hy over all very nice and good experience\n,  product delivered with in the time period given. thanks daraz and seller for keeping our trust.\n,  First experience for buying mobile phone from Daraz, good Mobile Phone with reasonable price, Seller is very cooperative. Recommended Seller 👍\n,  Like every time, this time also the experience was very good and I received the delivery on time. Thank you daraz\n,  original product and sealed. bus delivery time zyada laga tha may be due to 11 11\n,  It’s quite nice product and original and the delivery time was also affable\n,  very good mobile phone\n",35f551e0-0929-4b8d-b83b-12dfd68fa8c2,30
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging, None",Infinix,47999,50,4.6,"Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m\n,  thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘\n,  Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much\n,  Amazing mobile phone. good delivery time.\n,  MA SHA ALLAH jo order kia tha woi same mila ha Mobile bhut zeberdast ha use krnay main. excellent Bint e saeed and draz...\n,  Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m\n,  thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘\n,  Original Mobile phone 📱 Thanks Daraz 😊😊\n,  Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much\n",4aec10d3-78e7-4d8f-a65c-a726b53831b2,422
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","Sparx neo 7 ultra 8GB RAM 128GB ROM || 50 MP dual camera || 5000mAh battery || PTA approved || 1 year brand warranty, None",Sparx,31499,34,4.3,"mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller\n,  It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz\n,  slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz\n,  seller ko 11 november order dia tha aor 13 november ke 4 baje order book kia tha. delivery to time se agai lekin kafi jaldi thi mobile ki.is waja se seller ko jaldi krni chahye thi. over all experience was good achi chez bheji. koi gift bhejte to kafi acha lagta but no way thnx alot.\n,  zabrdast amazing 😍😍😍😍😍 thank you so much for this owesome mobile bht hi Alla saller is very coprative yeh bnda waky hlal kma rha hai 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍\n,  I am satisfied with the product n recommended\n,  received as shown. good quality. ordered again for my mother also\n,  Original product received before estimated date. Satisfied with seller 😊\n,  Thank you Seller Jo chez mangwaya wae Mila hai Shokurya...... baqii Delivery ponchaney waley ne bahot tang Kia.... TSC walooon....\n",6d96f257-a73f-4f2a-a5fd-ca8d4fe0820d,68
https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Tecno Camon 20 - 8GB/256GB - 64 MP Camera - 5000 mAH- Battery - 6.67""",Tecno,53999,113,4.7,"Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.\n, "" This is my first experience buying a phone from Daraz. its good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"",  thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n, "" best experience with Daraz and best experience with this seller. great product and well packing.I satisfied with Daraz and with this store. best mobile Tecno Comman 20 with this price.\n"", "" This is my first experience buying a phone from Daraz. its good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"",  thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n,  thank you daraz mall, thank you tecno for this amazing experience. i have placed my order for tecno camon 20 pro as well hope i receive it in black color and in perfect condition as i received this one. thanks in advance\n,  The phone is awesome given the price tag with amoled display has good display and very little bazzles which makes the whole viewing experience good. processor should have been atleast helio G96 only this is the con. cameras are average.\n,  i really pleased to share my review regarding this awesome purchase..i am 100% satisfied with daraz and Techno official store..Device is genuine and packing of device was up to the mark. I extremely grateful to Daraz management. #11.11\n",55f3d587-9441-437e-864e-b1bfd6c001b8,0
"https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?q=mobile+phone&_keyori=ss&from=input&spm=a2a0e.home.search.go.35e34076eMvOJ4","OPPO A17 4GB + 64GB 5000mAh Battery, None",OPPO,36999,39,4.6,"Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.\n,  I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience\n,  Good Service.. Mobile recieved on time 👍\n,  zarbardat\n, "" Thanks Oppo Pakistan for your rapid response Im also glad to have the same product that I have ordered. and special thanks to all the team of Daraz for being cooperative and responsive.\n"",  Good Service.. Mobile recieved on time 👍\n,  got the phone in 3 working days the packaging and the servive was amazing\n,  Thanks, Daraz, for providing such a wonderful platform for us.. Thanks Oppo 👍 😊\n,  I have ordered A17 but I got A77s Thank you so much 😊😊😊\n",d8ffafec-b80c-490f-bdbb-08f6819aca1f,82
